campaign_id,brand,industry,target,city,budget,duration_days,selected_panels,performance_score,estimated_reach,conversion_proxy
c4215f3f-b343-4330-afa5-9224cdcb3dd3,Luxeor,automobile,CSP+,Paris,492332,34,50,79.68,3448732,58.19
a0b81119-02a9-4d66-a0e2-1d5ee1291044,Carrefour Bio,santé,jeunes actifs,Lyon,220232,8,458,90.25,1290082,108.33
748cece3-ab4e-4a74-ad97-e52e9454db95,Fresh&Go,retail,étudiants,Toulouse,429433,23,209,92.42,234894,103.11
25381202-fe4d-400c-b2c8-be591e4a096c,Carrefour Bio,retail,jeunes actifs,Marseille,188224,13,69,57.84,1122066,92.55
97e3409d-a4bd-4a04-bf75-e0d6f714df4e,AutoMotion,santé,CSP+,Nantes,28071,19,510,88.27,3151788,133.73
8efd1020-f286-4621-8b15-db0e3ad8bf15,TechNova,banque,grand public,Lyon,133181,22,31,88.62,3428481,146.62
8fc0070b-cdc3-40f7-98ee-e43c8885637f,UrbanFit,sport,étudiants,Bordeaux,16516,14,177,72.32,1918329,96.95
65afca39-995d-47e7-9fe2-5bfbcdb471aa,Fresh&Go,banque,jeunes actifs,Bordeaux,307418,37,176,89.61,3079887,85.36
de3678d8-4338-4974-b804-f68d12b991d6,Carrefour Bio,automobile,jeunes actifs,Lille,169673,17,196,97.23,2656424,107.94
3ed9ab6c-029d-42e2-9f69-bc8b1c04a5e1,AutoMotion,sport,grand public,Bordeaux,166998,33,194,48.11,1888513,74.75
f1d182dd-14df-4956-9e01-e43490d5dc70,Carrefour Bio,banque,touristes,Paris,11382,40,265,72.1,3162223,40.58
36bce568-5b34-4a84-97cc-4a6902dc5f73,TechNova,santé,CSP+,Nantes,341421,23,120,73.68,2603925,92.9
c75e5ba2-95a4-4ebe-954f-6411e468155d,UrbanFit,banque,CSP+,Toulouse,284258,16,18,67.3,2191149,51.3
2fbef927-ec4c-4b24-b7da-3af437b39a2f,Luxeor,banque,étudiants,Nantes,370091,15,133,61.22,1439225,86.43
c380496c-42b7-4ea6-987c-b8a591e82732,AutoMotion,retail,CSP+,Lyon,330895,10,566,88.16,1364838,100.38
5413142c-e3e8-4d91-bae7-a41937bff868,AutoMotion,retail,touristes,Nantes,317791,31,279,59.78,1406870,99.79
a4bfb0c0-a648-4b0f-87b2-ed37eb40793f,TechNova,luxe,étudiants,Marseille,280140,43,419,97.72,1680918,139.24
4dcb4613-8dd5-40db-9ebf-abd388ed8636,Fresh&Go,retail,grand public,Toulouse,392757,26,554,92.86,2109091,94.16
603481b2-bdd6-4b61-ab3f-c418f3fa7df1,Luxeor,sport,grand public,Toulouse,136114,37,118,95.03,2881504,81.55
7324ec82-3dac-4059-b319-3581439ddb89,UrbanFit,luxe,touristes,Lille,67447,24,201,58.05,2345766,44.94
bd6c32c6-7d19-48c3-b0c9-d0dbe68665f8,Carrefour Bio,santé,touristes,Lyon,480150,39,55,54.82,195010,31.57
539e6fd5-0db1-4387-8295-abd89adc9578,TechNova,sport,jeunes actifs,Marseille,238409,9,522,77.05,1416944,89.71
817d7813-fa6c-4e97-a640-2d182a273f00,Maison Nova,luxe,CSP+,Lille,6379,14,514,97.2,73530,63.09
e2c5749b-3e0c-49d5-9daf-2a98e78867d4,UrbanFit,luxe,jeunes actifs,Nantes,78803,38,231,91.79,32754,145.07
980dbe4e-a62d-4f37-91de-d95458b94bdf,UrbanFit,luxe,grand public,Lille,449927,6,471,82.38,2709700,69.99
3d28e819-4cc6-4f38-8887-f322356e0313,Bellea,sport,touristes,Lille,182650,11,31,93.47,1300267,80.31
0c2abb10-47cd-4d13-a412-e5f442ab9e5b,Carrefour Bio,luxe,touristes,Bordeaux,191140,8,524,86.88,3044035,46.51
268e1964-6b2a-4317-a89d-eebe2929f717,Bellea,tech,touristes,Toulouse,194764,35,346,96.63,3211662,121.39
949b928d-e10b-40f7-8adb-88abf86e0766,Bellea,sport,touristes,Paris,339387,34,79,50.21,2777955,39.91
f8fb52a2-664b-454f-ab79-89de26b403b3,TechNova,retail,grand public,Nantes,305006,45,494,88.04,2784725,49.86
b0794761-7560-4af5-93c4-89386d2ef941,Bellea,luxe,CSP+,Marseille,5655,30,363,72.34,1039550,100.29
39b2ac21-1871-4e95-9a46-d179c2d204fd,Fresh&Go,automobile,familles,Paris,232543,32,300,80.29,673709,61.6
b18ffc68-616f-4bf7-87b1-d3158f025138,Fresh&Go,retail,étudiants,Toulouse,484044,3,560,50.08,121662,28.03
022321eb-6969-4b02-a414-482086fe7544,UrbanFit,santé,étudiants,Marseille,432739,29,310,94.75,3456753,65.36
09920d2c-a717-4913-9996-e2c0c155fb79,Fresh&Go,tech,familles,Lille,260435,38,76,83.65,1533226,71.33
4fb0f5f6-20ff-4431-848d-bbd7850cef7f,UrbanFit,santé,étudiants,Marseille,192613,12,105,51.16,1942330,56.59
3e2af769-bea4-4782-b701-495ef8cada94,AutoMotion,retail,CSP+,Paris,179262,16,123,59.46,655925,71.24
99dacbb9-d561-4339-b757-0efc65bb28d0,AutoMotion,automobile,CSP+,Paris,499675,43,57,58.09,1772476,85.12
a89f21d6-b080-4922-9186-ec6db0b1aa99,Luxeor,beauté,grand public,Lyon,396245,30,442,58.08,1796651,79.85
28e7127b-ec5a-47a0-a9f9-94a8e5748321,Fresh&Go,banque,étudiants,Bordeaux,20687,19,195,77.64,1043350,128.86
5b339e7f-2e17-4b66-8b37-f3f5b71712ef,AutoMotion,sport,touristes,Bordeaux,46905,7,40,77.92,3297670,116.79
76f7aa52-7a96-46c2-acb9-451edc313163,TechNova,santé,familles,Bordeaux,99241,6,99,93.77,366052,129.29
651dab10-4833-4763-a95b-adb1ed2986ad,TechNova,santé,jeunes actifs,Lyon,341843,3,28,81.35,1090097,45.09
e73a2164-85c4-47fc-b5d5-3a83bfe1d2c1,Bellea,luxe,CSP+,Marseille,118301,42,380,55.99,1531767,48.02
024122e5-1f4e-4e10-9122-3fa23fe8b9db,Bellea,banque,touristes,Paris,69032,20,103,59.29,2885818,80.97
ec2c829b-66c3-4761-8555-5e5fc6e385c2,AutoMotion,tech,étudiants,Marseille,190847,18,515,74.5,337263,44.76
41229803-0e85-4f5a-890e-27981606e7ad,Maison Nova,sport,jeunes actifs,Bordeaux,46675,40,265,72.44,309272,86.04
2399b072-16df-4702-99a3-22d7854c69f9,Fresh&Go,banque,touristes,Paris,422729,32,341,88.94,782853,123.19
dfcc3360-dfa1-46f4-9909-7b847f671e1d,Fresh&Go,tech,étudiants,Lyon,456331,25,454,96.84,2757434,85.52
5b0af7fd-169e-4524-a575-e2cb31040595,Fresh&Go,food,grand public,Toulouse,491579,19,578,45.27,1999660,44.95
d02ddd86-6cec-4796-a819-e13bb9500df3,Bellea,luxe,familles,Toulouse,378803,9,108,61.56,3032684,103.04
ce442473-3b6c-44f1-bc2f-65ac8874667f,Bellea,sport,jeunes actifs,Paris,350674,43,355,82.32,2015545,71.43
a4a7495b-b6e0-4b44-859f-d680139de5a9,Carrefour Bio,automobile,jeunes actifs,Lille,248517,40,37,85.19,1580004,143.55
14cd1c24-11e8-4294-9ab2-c6995cc36568,UrbanFit,luxe,étudiants,Bordeaux,372976,17,76,89.89,2006018,102.71
38dc9661-8a5a-44ac-8e95-2f00fc6c3922,Luxeor,automobile,touristes,Lyon,13885,4,399,55.88,1722901,35.25
e4adee4d-9dc9-4a38-a51b-13a93b1cf9cb,Maison Nova,santé,touristes,Nantes,100731,3,348,70.6,931540,55.19
17bcff24-adce-470b-b5b6-08a53f0f35df,TechNova,tech,grand public,Toulouse,404189,32,160,67.45,736261,65.98
7a19c8c5-cdce-41c4-a77e-556b655bdada,UrbanFit,santé,CSP+,Lyon,419238,31,302,56.67,1162552,80.17
d96b00b6-60d6-4716-9b8e-471b00e37df8,Bellea,food,grand public,Lyon,246683,17,128,62.6,299408,66.3
979fe44c-910e-4cad-a131-d13a43d2c1f5,Fresh&Go,beauté,étudiants,Lyon,65159,17,548,50.89,876998,36.4
ab0a9095-8001-4158-b80c-1385148ab765,Maison Nova,luxe,grand public,Nantes,18408,34,539,57.93,3113774,82.86
13d2f951-a656-40a3-b834-1211683d884f,TechNova,santé,grand public,Toulouse,137702,45,246,81.44,2645189,120.39
41a4bd48-ada4-4cfd-9890-f72296bdb489,TechNova,santé,touristes,Lyon,419266,32,376,81.22,2161226,108.49
797f6b54-3edd-4852-ab08-3e98ba126815,Maison Nova,food,CSP+,Marseille,7725,34,48,80.52,758544,62.77
5e91255a-92e9-4a39-b1dc-b1bd2fbb3120,AutoMotion,tech,familles,Paris,340691,15,546,68.87,1944599,109.14
5e106dd9-371a-4cfc-b335-c8c729da57e0,Maison Nova,food,étudiants,Lille,460260,42,281,85.43,3280955,115.86
1e639b64-b8f3-4d3a-b431-24db15f16953,UrbanFit,santé,familles,Nantes,220403,11,108,59.18,2717493,90.08
3b0ae306-e462-403f-909e-039cdd1bc8d3,UrbanFit,food,jeunes actifs,Lille,496922,39,333,73.93,636390,87.05
b9304655-b341-483e-baad-0443b347623a,Bellea,beauté,familles,Lille,153824,40,323,76.9,854950,68.0
43a8c1a9-3059-47a7-90dc-5fbcfd723f99,Carrefour Bio,tech,étudiants,Lille,267131,35,288,70.37,3211386,108.12
33de1f3d-b6e6-4b99-b7f1-ef5cdbf1bece,Carrefour Bio,tech,touristes,Paris,261237,18,545,85.35,2501155,87.98
63e7c5a4-8aa0-4760-97e5-d2233b8f8657,Fresh&Go,tech,CSP+,Lille,44084,7,284,62.56,3376137,66.44
1fc94c84-cc7a-45c2-a15d-c2860176b429,Luxeor,retail,touristes,Nantes,68151,26,398,64.09,706313,77.12
4008c8e5-30e5-4568-a792-0650dcb0daaa,Maison Nova,beauté,touristes,Marseille,447897,24,555,52.47,192593,73.13
895089f4-11cc-4800-bbb6-2c834f9a4e22,Luxeor,beauté,jeunes actifs,Marseille,54123,29,375,52.97,804292,79.71
9e114116-ab8d-4385-b640-4d49458234c9,Maison Nova,tech,touristes,Lille,21567,12,501,72.07,2723543,47.26
d278816a-60ca-464d-bbbd-31e09f1380dc,Bellea,beauté,familles,Lyon,332557,34,564,55.4,2324168,40.35
96763f0d-6c74-4a09-bbdd-c553aaea83e0,Maison Nova,tech,CSP+,Paris,165124,42,166,89.09,1495650,93.14
39ece637-c13f-473e-a2a0-ea3bec2f7e79,Maison Nova,food,familles,Lyon,80803,34,48,60.09,1190626,31.98
0daf09c2-bc37-4793-abbc-fc5fddb93925,Carrefour Bio,luxe,familles,Paris,228848,10,464,54.43,1195943,90.84
69e6d494-3415-44b3-a30c-5786bb3654ca,Bellea,tech,jeunes actifs,Lille,333403,13,491,87.2,340023,98.72
4f425bc2-d755-44ba-bca7-091f0426238d,Luxeor,automobile,grand public,Lyon,336657,16,571,89.48,1973101,57.68
9d6e28b8-2b0b-4689-bec6-1e1881676abe,AutoMotion,sport,étudiants,Paris,439445,32,395,69.59,2274835,57.75
5ee69d5f-33ae-4a27-8f75-21515e95b18a,Fresh&Go,automobile,étudiants,Lille,232180,26,182,62.1,3372353,74.36
6f7a7e1f-de2f-4d6f-bd8a-311db98c1ddd,TechNova,sport,étudiants,Toulouse,285045,8,289,50.77,2971287,66.5
bfeea36d-3800-49db-a65b-4309e34b90c6,Fresh&Go,banque,jeunes actifs,Toulouse,219427,32,167,45.21,298005,57.82
73945c37-036a-420b-9ff1-b1b2e3efe517,UrbanFit,retail,touristes,Paris,57148,29,145,80.98,1687814,70.75
b82a9b27-335b-4532-a275-8a3b1c73acd0,TechNova,tech,jeunes actifs,Paris,478095,9,598,77.46,2557898,128.86
54b84862-fc6b-4ace-bb40-78c7ab345939,UrbanFit,tech,touristes,Bordeaux,466650,9,427,73.53,1681773,76.07
2f9a3ee1-8988-44ac-bcf9-93bcbe8a544a,Carrefour Bio,santé,étudiants,Marseille,331985,15,333,83.34,2650602,120.68
d928fb84-c945-4b5d-ae10-3876c9754a6d,UrbanFit,luxe,jeunes actifs,Toulouse,94878,35,328,66.0,3068088,81.12
42509186-4be4-4b00-8a62-fa4555c53dc1,AutoMotion,food,étudiants,Lille,70202,16,469,78.51,2173687,83.39
a1aa49ab-77c8-4063-94b9-5bce8a7ec999,TechNova,luxe,jeunes actifs,Marseille,337580,32,185,49.84,775132,36.56
d29adcb2-da74-4efd-a6c9-cfe8180c19bc,AutoMotion,food,grand public,Toulouse,10707,23,557,82.3,1506035,115.88
178f495f-2907-466b-9078-d952473dd87e,AutoMotion,beauté,jeunes actifs,Bordeaux,369705,37,108,73.29,2337711,99.31
ce613652-9405-4083-8ce1-df574c00c880,Carrefour Bio,retail,jeunes actifs,Bordeaux,222031,32,118,78.51,1401380,48.26
db8150ce-a2cc-4b9e-8294-5c89b6fb3094,Maison Nova,banque,touristes,Paris,199893,7,377,89.29,122685,103.5
d2a86145-d077-4226-8a11-fe28e569e2b5,AutoMotion,retail,familles,Marseille,34606,23,176,95.99,3349876,137.49
39b0c85a-84e5-4aaf-aeef-a8f083cde5af,Maison Nova,banque,grand public,Marseille,233871,23,533,91.15,1289769,153.97
4f1927b0-e3d5-4a78-85cd-75e502483b10,TechNova,luxe,grand public,Nantes,451514,41,400,97.75,2009137,96.1
175942fc-f028-43b7-8dd7-8cb66705eeaa,Luxeor,banque,jeunes actifs,Nantes,262158,42,177,86.82,860951,135.25
4ec735d0-4645-4678-b094-50ebd864cb15,TechNova,sport,touristes,Toulouse,196499,18,488,92.21,1613889,89.73
49532db2-5a39-4b41-9ba0-b324f220723f,Maison Nova,automobile,CSP+,Paris,17736,38,274,67.02,2880894,104.0
440217b5-af92-4cb9-b044-22adae357a94,Bellea,banque,touristes,Bordeaux,39589,33,138,64.05,2272586,61.19
69ff7f5a-c303-459a-88a5-fe098b6293d3,UrbanFit,santé,jeunes actifs,Marseille,466446,4,546,46.89,642509,64.04
248dd513-0299-4cf7-a969-2b919589f461,TechNova,santé,jeunes actifs,Paris,26781,20,259,61.95,2080470,88.48
13bb7817-0784-4ac9-9ef3-d67910e4515f,Fresh&Go,retail,CSP+,Lyon,46687,27,110,68.84,2850559,64.21
c5b46761-8f00-4f6d-8b2d-d1e674502dcd,Luxeor,retail,étudiants,Nantes,323488,16,148,96.51,1247201,84.1
e368d26f-bf0a-429c-8f84-9413ba35a3fa,AutoMotion,beauté,familles,Lyon,495531,3,421,46.25,2800537,72.44
cc6450cd-b740-4c18-b8df-323e43a29e1b,Maison Nova,santé,touristes,Toulouse,411033,7,523,85.13,3214233,124.63
3f5a6f5a-c005-4cd2-a58a-971b2f45f2d8,Bellea,tech,touristes,Nantes,336182,40,504,53.19,1591285,34.62
78041091-1fa0-46eb-9443-869f213e372a,TechNova,automobile,étudiants,Toulouse,246665,36,17,72.71,3470763,46.6
8fb60acf-e2b6-49da-8561-5047e2fdc703,Fresh&Go,sport,familles,Lyon,31321,32,59,52.75,3468470,71.92
08d1035d-c767-4971-82ae-0125ef7cc494,Luxeor,sport,jeunes actifs,Marseille,489967,14,230,65.89,3022226,88.03
d9fa3a9e-6c2b-482d-9b8c-fc8ccb7b3db2,Maison Nova,santé,grand public,Paris,459999,39,23,91.86,3341929,65.42
ab0aedce-46cb-4a2f-9633-083b6f90b72c,Bellea,retail,familles,Toulouse,162751,20,436,66.36,1728446,97.1
9479c5a9-a335-4043-96ac-a30da7b25ae3,Bellea,automobile,jeunes actifs,Bordeaux,166249,35,271,79.71,1526464,70.42
fdcd4ad2-324e-4a61-bcc9-2b082d3fc078,Luxeor,banque,touristes,Toulouse,358851,40,24,61.17,1437040,62.48
3ab288e1-f1ba-42d8-ad95-fd2979a016cd,Fresh&Go,luxe,touristes,Bordeaux,452778,14,353,81.3,1061252,59.29
487105ba-d6a1-4878-bace-655f8059e0e9,UrbanFit,food,touristes,Toulouse,47494,34,230,58.4,2128190,72.43
fd64ff63-445e-4746-b0c6-a85d2e656b7a,Carrefour Bio,tech,familles,Marseille,99615,29,473,71.19,3244393,71.95
ee985de6-d37b-4f49-8c39-48ea43322bd8,TechNova,santé,étudiants,Nantes,396778,34,509,58.03,21420,94.5
70cab257-fd17-44a9-a13b-367f31f9ec8f,Fresh&Go,retail,grand public,Marseille,373364,17,162,80.63,1663559,127.21
3d3f036f-c061-4df4-b6bd-62ed4fb49a20,Carrefour Bio,tech,grand public,Lyon,363075,45,433,86.12,1215923,65.41
42cfd8af-2410-4eab-8379-8282898c1a6d,TechNova,sport,grand public,Paris,232749,30,589,76.48,889490,77.15
89329bf5-fc98-4c2f-a49e-b5dbdf15379f,UrbanFit,automobile,touristes,Marseille,309322,13,86,53.58,1314756,73.61
cd6d32a0-d824-42fc-95c8-b44072c88556,Bellea,santé,familles,Toulouse,296673,24,324,79.39,329598,80.21
f19ad1ed-89d3-42de-85f4-2ef610433556,UrbanFit,beauté,grand public,Marseille,25834,30,522,45.02,3183603,30.18
f950f8f2-9f8f-4f28-a8e1-3201ff97fc31,Luxeor,luxe,jeunes actifs,Lyon,102277,21,147,80.06,1083221,43.1
261d3ba8-d2b7-4a83-86ae-d90618eb5d19,Bellea,banque,familles,Marseille,100812,22,332,50.49,1407873,62.47
3a364779-f5bf-4209-8ac8-e0eef44aa2d9,Maison Nova,sport,jeunes actifs,Marseille,27860,31,130,78.23,843307,119.23
d7d9c4a8-2e8a-4b70-a701-19f001b5c5ed,TechNova,retail,jeunes actifs,Nantes,35819,32,56,65.55,1195746,36.39
df08bb83-9616-4d93-bb7f-c57e1fb9242b,Carrefour Bio,retail,jeunes actifs,Lille,355614,41,322,91.11,3222910,129.88
473f1a24-e76d-460f-a798-802f0b6a22b9,Luxeor,beauté,touristes,Bordeaux,88959,27,591,97.55,2109196,106.6
6ee733c6-aacd-435b-a3fc-5dc66cdd1180,Bellea,automobile,CSP+,Toulouse,8036,14,120,76.07,2337791,94.34
71ffa4a9-2484-40ba-9684-aa64d39ede97,Bellea,food,grand public,Lille,70950,45,334,62.97,761759,102.04
e4b19e63-f225-4e19-869a-b77ab6c835ed,Maison Nova,retail,grand public,Paris,415097,15,99,86.53,1791569,68.44
7557c7de-fed4-449a-852d-5d21442d3dc8,TechNova,food,touristes,Paris,294997,44,364,70.58,2309558,46.24
5b0977a1-3bb3-4848-8a68-48b937e5a1ac,Fresh&Go,beauté,touristes,Lyon,481657,6,372,78.61,2063997,77.3
8cdd6840-66ea-4444-86e4-81998cd57733,UrbanFit,automobile,familles,Paris,176854,36,582,47.36,2994631,25.39
09f751a2-d7f1-4491-af93-26397841f4ad,Bellea,retail,étudiants,Lyon,16865,27,272,94.73,1190232,75.28
aa14c52c-4fa5-4be1-abad-24b6171a668b,Luxeor,automobile,touristes,Paris,435698,8,70,75.71,101129,52.25
ed069ca1-6f52-4709-b883-d1d46c8fee57,Fresh&Go,tech,grand public,Toulouse,451009,14,385,93.2,535393,48.2
68bc1478-4ee0-4d8b-8f59-c652006a10c8,Carrefour Bio,food,familles,Toulouse,20482,27,473,63.61,107620,93.12
7a82e5b7-2e81-494e-9856-b3fd8ab344f1,UrbanFit,tech,jeunes actifs,Marseille,239556,15,254,52.31,2206062,77.81
5c26e087-efa3-4b72-ac00-b35d14ea109e,Luxeor,tech,touristes,Lille,446113,28,394,55.97,123199,64.01
aaedd085-0b6a-4123-a40a-cfc4f07c3195,Fresh&Go,sport,CSP+,Nantes,457324,3,561,63.62,1493097,40.61
9742523d-b83a-4863-ab54-31b87441ebcd,TechNova,luxe,familles,Nantes,164711,38,272,52.31,1819317,32.23
6070cf44-7e0f-41f4-8983-1285b6934968,Maison Nova,tech,touristes,Paris,49725,6,458,65.22,2296167,65.79
0640dd6a-80b2-46cb-be7e-66e5e2c16599,AutoMotion,automobile,grand public,Paris,70692,40,263,86.6,2995844,114.59
232d3916-8aed-443e-bd71-11af549185a7,Fresh&Go,tech,jeunes actifs,Nantes,184416,20,343,53.94,306062,55.14
1257dcbd-4808-46aa-b3c0-db044e5ff9f0,TechNova,santé,grand public,Lille,67603,20,478,68.85,1139234,73.1
fc5ec8b9-fa74-49ae-abd1-2118b19c153a,Luxeor,beauté,jeunes actifs,Toulouse,242780,14,516,86.4,930499,62.62
320815f1-009e-43a0-9c29-f7c093d4092a,AutoMotion,tech,étudiants,Nantes,387782,42,459,72.26,2326771,63.11
14833005-44c6-467f-810e-89fb9d785d5e,Luxeor,luxe,touristes,Nantes,210440,33,476,79.27,461013,41.0
da225253-8650-4bf8-8ce0-ee0dada103d8,AutoMotion,food,CSP+,Nantes,12852,21,265,76.99,1429983,120.77
af45c2b4-da49-495d-906a-56d2a9edcaa2,Maison Nova,food,jeunes actifs,Lyon,213065,14,395,75.86,1722271,53.56
b967eca9-596b-40b9-b31b-42a15b4afce5,UrbanFit,luxe,jeunes actifs,Paris,458316,42,483,69.97,411696,84.79
9aca1f3a-dbec-43d5-be42-5227feed74fe,Fresh&Go,tech,familles,Toulouse,150358,13,501,82.96,2780242,55.6
b4fdefee-c388-4093-8218-8d104e7e79de,Maison Nova,automobile,CSP+,Lille,264207,18,290,85.19,1858007,110.77
befab103-fe3f-462c-afc7-a6f190102ec7,AutoMotion,tech,touristes,Marseille,278950,17,524,62.59,202923,88.81
6def1d3e-04c2-4f8d-9e62-478424bd6b17,Bellea,luxe,jeunes actifs,Bordeaux,190535,3,362,59.14,244353,55.01
4b3f5e1e-6f5f-4208-8adf-194b2d4d604f,Carrefour Bio,food,CSP+,Nantes,440909,32,51,45.67,2431196,74.66
32ba2182-3dfe-4a80-a380-7bf471059a2a,Fresh&Go,santé,familles,Lyon,414229,15,12,54.51,377597,68.18
aa8302d9-8262-46b7-a8e3-3d2279c3dc5a,AutoMotion,banque,familles,Lille,354208,41,209,93.53,1923895,142.69
2f81e270-1b59-4f77-9f65-bccbeb9b81ad,Bellea,retail,grand public,Paris,191338,27,376,69.57,2967930,104.05
832f96ca-05c9-40f4-9594-71db94a267ba,Bellea,santé,grand public,Bordeaux,200431,19,64,47.47,3405364,48.9
fd2c7fee-a271-4f96-845e-ab03141a2465,UrbanFit,food,familles,Nantes,65801,6,19,82.99,2775468,60.74
b47725c1-8f0c-476e-9bef-3c09f681a2e5,Maison Nova,tech,grand public,Bordeaux,152072,44,558,64.76,987928,104.13
bca70513-f38f-455c-bf5b-e53d4b5ef209,Bellea,luxe,jeunes actifs,Nantes,478087,20,78,94.4,3303760,54.78
4fbd0af7-d3ac-40e7-bbe1-c1bacfb0d7d5,AutoMotion,banque,touristes,Toulouse,466483,25,253,55.14,2831768,76.57
7a317f5f-84b7-40f2-8e51-8598161db280,UrbanFit,tech,CSP+,Toulouse,292201,40,30,88.97,2746994,50.27
67013870-4fea-4006-b833-77bbd35217dc,Fresh&Go,tech,étudiants,Nantes,106338,4,28,86.98,828571,85.56
3e6e1272-4f47-4324-82b6-92aabc1286d5,TechNova,santé,familles,Toulouse,469011,24,95,48.13,609642,79.36
963d1a65-af30-49ee-9ba3-726594cae23b,Maison Nova,sport,jeunes actifs,Bordeaux,326861,30,346,48.87,1086097,75.42
e4feaae5-f0be-4649-b052-55a74af9fbde,Bellea,luxe,familles,Lyon,244707,37,172,70.28,2648063,84.88
7774485a-10ea-4087-8d06-9d62efdcea4d,Luxeor,santé,grand public,Lyon,271747,45,302,54.13,221581,34.67
63a58095-68fa-416a-a014-d9ee4300efef,AutoMotion,banque,touristes,Lyon,180108,6,265,62.02,633581,78.17
a2de1b41-ea4b-4143-8f17-aa2d14888e6e,Luxeor,automobile,CSP+,Toulouse,208634,33,193,70.99,2273209,43.95
d54ed097-f099-4378-b3a1-d33d2eded2ee,Bellea,tech,familles,Bordeaux,339234,41,48,97.88,2470136,105.43
005d2c64-021c-4a46-b80e-8d833506652d,TechNova,banque,touristes,Paris,122267,43,464,97.45,672572,140.84
6352f9ba-3134-4f04-8a72-821811cdd02d,Bellea,santé,familles,Lyon,147269,41,250,51.92,1164262,45.3
48f6adb5-4725-4ee8-ad35-c878d6507395,TechNova,automobile,jeunes actifs,Marseille,148820,18,313,47.09,2137220,57.39
ab07b1ac-9726-45ed-b219-ffc47fae6758,Fresh&Go,beauté,touristes,Lille,367315,17,287,76.93,1637188,108.33
2e3ae2d6-a6b9-46c1-9e0a-5d40b71cd1b8,TechNova,retail,familles,Toulouse,271823,28,599,85.26,159557,84.85
fa2d3e13-8ed3-4861-88d7-93a337039177,Fresh&Go,retail,jeunes actifs,Toulouse,82325,33,255,46.23,2512948,30.31
23277ed5-a3d9-4518-bf4a-8c86ab77c644,Maison Nova,banque,étudiants,Bordeaux,167154,37,262,51.26,2779113,50.25
5dc8a99f-c40f-4275-962b-8520f59f0579,UrbanFit,sport,étudiants,Marseille,444897,6,208,54.39,1053800,63.0
4e15838e-f50d-4144-899e-96a63097a705,Bellea,santé,grand public,Toulouse,200884,10,130,97.69,1395432,152.89
d33b06fd-19eb-424e-bb76-3fc608536f2d,AutoMotion,retail,familles,Bordeaux,25500,29,555,62.61,713957,43.69
f66b2364-c883-4583-8381-a2c9c4f081e7,UrbanFit,tech,touristes,Bordeaux,86513,20,477,49.6,3435211,70.3
60104e9a-6fcb-4360-b3fe-e40cc83e460b,Fresh&Go,banque,touristes,Marseille,417568,17,12,48.9,768293,35.82
776f6ae1-83ef-4e93-825d-6d3dd12bddcc,TechNova,sport,familles,Paris,422958,40,182,93.86,3359706,123.28
538eab3e-6f26-46cd-82be-41415fac9424,Maison Nova,sport,familles,Nantes,453233,4,151,62.94,2658337,39.11
b9d6ae3a-efda-48ea-b179-6e88eca48cee,Carrefour Bio,tech,touristes,Marseille,441278,32,403,60.68,1812577,89.01
8eb21e14-6a93-4a4f-91be-fa4efbbac1b3,Carrefour Bio,food,jeunes actifs,Marseille,78299,25,254,64.39,174069,93.8
395a8152-3ef1-42ff-992c-b953c8a7ff90,UrbanFit,food,grand public,Bordeaux,222994,22,98,78.36,2673124,122.11
87bb10c1-1697-4074-b389-0df111000d69,Bellea,luxe,CSP+,Paris,496987,32,416,50.43,1651198,78.64
a15f51da-d499-471f-a5de-cc88d720886e,AutoMotion,beauté,touristes,Marseille,161578,5,123,94.09,2982631,103.62
23204937-ffec-4556-9337-d6a0f53f60d4,TechNova,automobile,touristes,Lyon,494624,14,120,91.32,3095310,101.62
2928d10a-f1cd-4c46-b1ef-13718844fdf4,Fresh&Go,beauté,touristes,Lyon,314586,35,540,88.85,1843853,61.91
9761f7f6-3e6d-40b7-8d4b-b67b2eeb53f9,Bellea,retail,étudiants,Marseille,68342,31,524,65.52,2378352,88.98
60e1f74c-5030-4c07-b2bd-43d5316a15d2,Luxeor,retail,touristes,Paris,5520,9,581,63.73,2758973,95.63
e96fe7e9-eb99-4061-b491-b13bee5ed54b,UrbanFit,banque,CSP+,Toulouse,367096,29,440,65.6,444456,90.86
dd116dba-6294-4e70-981b-d796c149b76b,UrbanFit,beauté,CSP+,Marseille,356188,18,433,77.73,520243,126.56
f5fdcae4-05eb-439f-8cac-7b6fb9a23381,Carrefour Bio,santé,CSP+,Paris,215127,20,153,86.62,2319899,130.11
0a91f056-537d-4966-9635-fc5795ee2533,Carrefour Bio,beauté,touristes,Marseille,457864,12,332,76.91,397808,65.33
21a155f2-8c1a-46db-9b4d-7922fe140af0,AutoMotion,beauté,familles,Lyon,287189,31,17,63.57,808042,63.11
50cd9c87-add6-4600-8a7d-59d44363e613,Carrefour Bio,banque,familles,Bordeaux,308521,10,499,65.11,1388318,104.03
a275c18c-6dd7-428b-89e0-3775ebfc88e7,AutoMotion,sport,étudiants,Toulouse,14237,19,263,64.66,3233886,79.35
a55f7819-0c4a-4bc9-a519-12db7eebc50f,Fresh&Go,retail,grand public,Lille,495563,7,224,84.94,2673490,65.08
e85181ab-e73b-441e-959e-27cd1098ce5a,Carrefour Bio,banque,CSP+,Marseille,37346,32,561,77.96,1013821,64.84
