panel_id,city,arrondissement,latitude,longitude,address,district,format,screen_type,visibility_score,daily_traffic,audience_csp_plus,audience_young_active,availability,maintenance_status,mall_name,poi_nearby,price_per_day
75-851-106-0074,Paris,6,48.8496482,2.3292718,98 RUE DE RENNES,Retail Park,Totem digital,premium_digital,64.63,124294,21.23,84.16,True,ok,Grand Centre,stade,15
75-851-107-0042,Paris,7,48.8472194,2.3073552,143 AVENUE DE SUFFREN,Gare,DOOH 8m2,premium_digital,56.69,161270,25.41,54.59,True,ok,Retail Avenue,université,27
75-851-107-0043,Paris,7,48.8574807,2.3003056,FACE 51 AVENUE LA BOURDONNAIS,Centre,Grand format digital,premium_digital,60.38,74949,23.96,36.17,True,ok,Galerie Marchande,cinéma,29
75-851-107-0044,Paris,7,48.855571,2.3076474,DEVANT N° 21 BIS AVENUE DE LA MOTTE PICQUET,Quartier Affaires,Écran galerie,street_digital,72.69,249366,75.14,54.78,True,ok,Carmila Shopping,stade,15
75-851-107-0045,Paris,7,48.8540427,2.3069863,29 AVENUE DE TOURVILLE,Université,Totem digital,premium_digital,94.57,242149,47.34,61.83,True,ok,Galerie Marchande,cinéma,28
75-851-107-0046,Paris,7,48.860613,2.2955652,FACE 59 QUAI BRANLY SUR TPC,Gare,DOOH 2m2,digital,99.68,201596,49.39,55.41,False,ok,Grand Centre,restaurant,25
75-851-107-0047,Paris,7,48.86229,2.30221,FACE 93 QUAI D'ORSAY,Université,DOOH 8m2,mall_screen,87.44,126763,61.37,39.9,True,ok,Grand Centre,gare,26
75-851-107-0048,Paris,7,48.8585709,2.2985585,28 AVENUE LA BOURDONNAIS,Retail Park,DOOH 2m2,mall_screen,82.67,181719,40.87,87.78,True,ok,Galerie Marchande,gare,16
75-851-107-0049,Paris,7,48.8598568,2.296573,14 AVENUE LA BOURDONNAIS,Université,Écran galerie,digital,65.76,184865,78.7,19.65,True,maintenance,Carrefour City Mall,restaurant,17
75-851-107-0050,Paris,7,48.8625547,2.3099508,QUAI D'ORSAY,Zone Commerciale,DOOH 8m2,street_digital,60.25,154426,49.06,79.9,True,ok,Carmila Shopping,cinéma,19
75-851-107-0051,Paris,7,48.8575021,2.2910814,71 QUAI BRANLY,Premium,Totem digital,mall_screen,94.14,144703,55.16,52.55,True,ok,Galerie Marchande,cinéma,22
75-851-107-0052,Paris,7,48.8545403,2.3057799,2 PLACE DE L'ECOLE MILITAIRE,Zone Commerciale,Totem digital,street_digital,56.38,66581,66.28,85.21,True,maintenance,Galerie Marchande,cinéma,26
75-851-107-0053,Paris,7,48.8561674,2.2931767,19 AVENUE DE SUFFREN,Retail Park,Grand format digital,premium_digital,98.17,265140,22.11,48.86,True,ok,Grand Centre,restaurant,22
75-851-107-0054,Paris,7,48.8621557,2.3197898,288 BOULEVARD SAINT GERMAIN,Zone Commerciale,Grand format digital,digital,79.1,200708,74.63,18.76,True,maintenance,Carmila Shopping,centre commercial,25
75-851-107-0055,Paris,7,48.8515185,2.3104722,35/37 AVENUE DUQUESNE,Université,Écran galerie,digital,65.76,231225,78.7,19.65,True,maintenance,Carrefour City Mall,restaurant,23
75-851-107-0056,Paris,7,48.8603292,2.3007898,12 AVENUE RAPP,Premium,DOOH 2m2,premium_digital,52.85,246777,73.43,37.73,False,ok,Carmila Shopping,université,22
75-851-107-0057,Paris,7,48.8571787,2.3099028,VIS A VIS DU 4 AVENUE DE LA MOTTE PIQUET,Zone Commerciale,Écran galerie,premium_digital,71.17,136045,71.14,66.34,False,ok,Grand Centre,université,16
75-851-107-0058,Paris,7,48.8562092,2.3083352,N° 18 BIS AV. DE LA MOTTE PIQUET,Retail Park,Écran galerie,premium_digital,72.52,52330,31.77,81.98,True,ok,Grand Centre,restaurant,23
75-851-107-0059,Paris,7,48.8606885,2.3025195,12 AVENUE BOSQUET,Zone Commerciale,DOOH 2m2,mall_screen,92.83,244368,61.93,56.77,True,ok,Retail Avenue,centre commercial,20
75-851-107-0060,Paris,7,48.8522187,2.2993333,63 AVENUE DE SUFFREN,Retail Park,DOOH 2m2,premium_digital,52.19,52238,77.14,25.02,True,ok,Carmila Shopping,aéroport,21
75-851-107-0061,Paris,7,48.8534524,2.314615,10 BOULEVARD DES INVALIDES,Premium,DOOH 2m2,street_digital,60.06,67110,78.06,57.92,True,ok,Carrefour City Mall,stade,23
75-851-107-0062,Paris,7,48.8599575,2.3219118,268 BLD SAINT GERMAIN,Quartier Affaires,Grand format digital,digital,95.88,96818,61.09,51.46,True,ok,Retail Avenue,stade,25
75-851-107-0063,Paris,7,48.8603549,2.3213313,FACE 274 BD SAINT GERMAIN,Centre,Grand format digital,street_digital,48.24,270172,42.26,48.73,True,ok,Grand Centre,gare,18
75-851-107-0064,Paris,7,48.8588998,2.3227259,FACE 260 BLD SAINT GERMAIN,Centre,Totem digital,digital,54.1,136662,59.26,67.02,True,ok,Carrefour City Mall,stade,24
75-851-107-0065,Paris,7,48.8557374,2.3256187,FACE 2 BOULEVARD RASPAIL,Retail Park,DOOH 2m2,premium_digital,98.7,273138,26.23,58.7,True,ok,Galerie Marchande,stade,29
75-851-107-0066,Paris,7,48.8550175,2.3283655,193 BOULEVARD SAINT GERMAIN,Retail Park,Totem digital,mall_screen,56.38,115979,85.66,23.09,False,ok,Galerie Marchande,restaurant,22
75-851-107-0067,Paris,7,48.8591142,2.3031512,16TER AVENUE BOSQUET,Quartier Affaires,Écran galerie,premium_digital,53.08,287674,85.16,39.38,True,ok,Carmila Shopping,aéroport,17
75-851-107-0068,Paris,7,48.855195,2.307005,29BIS AVENUE LA MOTTE-PICQUET,Gare,Grand format digital,digital,76.41,139710,69.34,54.44,True,ok,Carrefour City Mall,université,21
75-851-107-0069,Paris,7,48.8561154,2.3084499,15 AVENUE LA MOTTE-PICQUET,Gare,DOOH 8m2,premium_digital,56.69,187076,25.41,54.59,True,ok,Retail Avenue,université,15
75-851-107-0070,Paris,7,48.8582843,2.3101175,49 BOULEVARD DE LA TOUR-MAUBOURG,Premium,Grand format digital,premium_digital,91.55,277825,20.69,60.64,False,ok,Grand Centre,gare,16
75-851-107-0071,Paris,7,48.8504655,2.3245197,26 RUE DE SEVRES,Gare,Grand format digital,digital,76.41,211117,69.34,54.44,True,ok,Carrefour City Mall,université,20
75-851-107-0072,Paris,7,48.8549241,2.3053033,66 AVENUE BOSQUET,Premium,DOOH 8m2,premium_digital,71.9,62774,26.44,76.92,True,ok,Carmila Shopping,centre commercial,21
75-851-107-0073,Paris,7,48.857119,2.304579,49 AVENUE BOSQUET,Centre,DOOH 8m2,digital,80.04,251962,65.82,46.34,True,maintenance,Carrefour City Mall,cinéma,19
75-851-107-0074,Paris,7,48.8623767,2.306294,N° 65 QUAI D'ORSAY,Premium,Totem digital,mall_screen,60.98,154977,75.8,45.94,True,ok,Carmila Shopping,aéroport,20
75-851-107-0075,Paris,7,48.8546283,2.3054785,PLACE DE L'ECOLE MILITAIRE,Université,DOOH 8m2,street_digital,84.45,77471,44.84,89.69,True,ok,Carrefour City Mall,gare,16
75-851-107-0076,Paris,7,48.8554134,2.3070941,32 AVENUE DE LA MOTTE PICQUET,Centre,Totem digital,digital,50.82,197505,74.25,42.08,True,ok,Retail Avenue,restaurant,22
75-851-107-0077,Paris,7,48.8511417,2.3008505,FACE 84 AVENUE DE SUFFREN,Zone Commerciale,DOOH 2m2,street_digital,99.71,51462,72.27,43.61,True,ok,Carrefour City Mall,gare,20
75-851-107-0078,Paris,7,48.8576925,2.3002338,RUE SAINT DOMINIQUE,Zone Commerciale,Écran galerie,digital,80.39,219292,27.75,72.12,True,ok,Retail Avenue,aéroport,18
75-851-108-0131,Paris,8,48.8740809,2.325588,80 BOULEVARD HAUSSMANN,Retail Park,DOOH 8m2,premium_digital,95.31,104889,49.44,15.09,False,ok,Galerie Marchande,gare,23
75-851-108-0132,Paris,8,48.8735629,2.3208559,34 BOULEVARD MALESHERBES,Zone Commerciale,Écran galerie,premium_digital,45.36,292652,45.57,26.82,True,ok,Grand Centre,stade,17
75-851-108-0133,Paris,8,48.875286,2.3139478,136 BOULEVARD HAUSSMANN,Premium,Totem digital,digital,47.88,84479,64.15,19.95,True,ok,Carmila Shopping,gare,25
75-851-108-0134,Paris,8,48.8742167,2.2997477,33 AVENUE FRIEDLAND,Premium,DOOH 2m2,digital,72.6,81141,85.16,43.91,True,ok,Carrefour City Mall,restaurant,28
75-851-108-0135,Paris,8,48.8747982,2.3060866,175 BOULEVARD HAUSSMANN,Université,DOOH 8m2,street_digital,91.9,127769,24.27,53.09,True,maintenance,Carrefour City Mall,gare,20
75-851-108-0136,Paris,8,48.8705895,2.3047079,63 AVENUE DES CHAMPS ELYSEES,Gare,Grand format digital,street_digital,62.27,118183,86.8,41.24,True,ok,Grand Centre,restaurant,21
75-851-108-0137,Paris,8,48.8704837,2.3010327,42 AVENUE GEORGE V,Gare,Écran galerie,mall_screen,92.12,276965,27.32,67.92,False,ok,Grand Centre,stade,26
75-851-108-0138,Paris,8,48.8785729,2.3006762,75 BD DE COURCELLES,Premium,Écran galerie,premium_digital,96.46,258132,89.42,18.75,True,ok,Retail Avenue,restaurant,28
75-851-108-0139,Paris,8,48.8790752,2.3145955,99 BLVD MALESHERBES,Université,Grand format digital,digital,89.04,294187,86.65,36.1,False,ok,Retail Avenue,stade,30
75-851-108-0140,Paris,8,48.8766096,2.3126207,24 AVENUE DE MESSINE,Quartier Affaires,Totem digital,premium_digital,55.49,195996,48.92,85.3,False,ok,Galerie Marchande,restaurant,21
75-851-108-0141,Paris,8,48.8748802,2.3185553,93 BOULEVARD HAUSSMANN,Centre,Totem digital,mall_screen,58.35,214073,35.37,69.32,True,ok,Galerie Marchande,centre commercial,16
75-851-108-0142,Paris,8,48.8717671,2.3258343,12 RUE TRONCHET,Premium,DOOH 2m2,street_digital,65.28,244891,75.4,31.2,True,ok,Carmila Shopping,aéroport,29
75-851-108-0143,Paris,8,48.8710108,2.304145,74 AVENUE DES CHAMPS ELYSEES,Zone Commerciale,DOOH 2m2,digital,76.1,114262,56.42,85.44,True,ok,Grand Centre,restaurant,19
75-851-108-0144,Paris,8,48.8754756,2.3265475,13 PLACE DU HAVRE,Quartier Affaires,Écran galerie,premium_digital,91.5,193224,21.26,75.95,True,ok,Carmila Shopping,gare,18
75-851-108-0145,Paris,8,48.8736765,2.3140546,42 RUE LA BOETIE,Premium,Totem digital,digital,75.59,154673,89.06,67.47,False,ok,Carrefour City Mall,cinéma,23
75-851-108-0146,Paris,8,48.8754628,2.2964443,8 AVENUE WAGRAM,Zone Commerciale,Totem digital,premium_digital,45.05,275749,46.82,86.29,True,ok,Grand Centre,cinéma,19
75-851-108-0147,Paris,8,48.8647217,2.3013543,5 PLACE DE L'ALMA,Premium,DOOH 2m2,mall_screen,65.96,185253,42.89,62.98,True,ok,Carmila Shopping,centre commercial,28
75-851-108-0148,Paris,8,48.8746116,2.3199962,1 PLACE ST AUGUSTIN,Gare,Totem digital,digital,74.72,199150,65.57,86.79,True,ok,Grand Centre,restaurant,21
75-851-108-0149,Paris,8,48.8751911,2.2981941,AVENUE HOCHE APRES RUE BEAUJON,Gare,Totem digital,digital,57.46,53947,88.98,28.82,True,ok,Carmila Shopping,stade,22
75-851-108-0150,Paris,8,48.8776674,2.3229304,FACE 39 RUE DE ROME,Université,DOOH 2m2,mall_screen,67.7,77100,51.45,39.84,False,ok,Carrefour City Mall,cinéma,30
75-851-108-0152,Paris,8,48.8677295,2.305321,26 RUE FRANCOIS 1ER,Retail Park,DOOH 8m2,digital,74.31,101000,22.68,63.54,True,ok,Galerie Marchande,restaurant,15
75-851-108-0153,Paris,8,48.8695153,2.3235097,PLACE DE LA MADELEINE SUR TP,Quartier Affaires,Totem digital,digital,92.9,84611,28.45,30.89,True,ok,Retail Avenue,centre commercial,28
75-851-108-0154,Paris,8,48.8752382,2.3127675,144 BOULEVARD HAUSSMANN,Centre,DOOH 8m2,street_digital,45.68,174087,83.45,32.68,True,maintenance,Carmila Shopping,cinéma,19
75-851-108-0155,Paris,8,48.8756084,2.3261517,106BIS RUE ST LAZARE,Retail Park,DOOH 8m2,street_digital,53.81,123337,37.99,21.79,True,maintenance,Galerie Marchande,stade,22
75-851-108-0156,Paris,8,48.877849,2.2983195,2 PLACE DES TERNES,Retail Park,Écran galerie,premium_digital,85.12,197340,34.29,49.56,True,ok,Grand Centre,cinéma,30
75-851-108-0157,Paris,8,48.8698515,2.3078653,36 AVENUE DES CHAMPS ELYSEES,Université,Écran galerie,premium_digital,72.12,59292,67.63,70.88,True,ok,Carrefour City Mall,cinéma,21
75-851-108-0158,Paris,8,48.8669141,2.301387,AVENUE GEORGE V/RUE MARBEUF,Quartier Affaires,DOOH 8m2,digital,76.39,135869,65.73,40.05,True,ok,Carrefour City Mall,centre commercial,28
75-851-108-0159,Paris,8,48.8702115,2.3067109,50 AVENUE DES CHAMPS ELYSEES,Quartier Affaires,DOOH 8m2,street_digital,53.13,177908,40.89,73.08,False,ok,Retail Avenue,université,26
75-851-108-0160,Paris,8,48.8741638,2.3245881,86 BOULEVARD HAUSSMANN,Gare,Totem digital,digital,92.82,195095,83.95,38.5,True,ok,Grand Centre,centre commercial,21
75-851-108-0161,Paris,8,48.8727774,2.3100254,71 AVENUE FRANKLIN ROOSEVELT,Zone Commerciale,DOOH 8m2,mall_screen,76.79,56229,79.94,68.23,True,ok,Carrefour City Mall,stade,27
75-851-108-0162,Paris,8,48.8712653,2.3099816,57 AVENUE FRANKLIN ROOSEVELT,Gare,Totem digital,mall_screen,74.0,125450,49.94,75.54,True,ok,Galerie Marchande,restaurant,26
75-851-108-0163,Paris,8,48.8701876,2.3008773,41 AVENUE GEORGE V,Retail Park,DOOH 2m2,street_digital,55.0,129657,39.91,85.25,True,ok,Carmila Shopping,université,29
75-851-108-0164,Paris,8,48.881777,2.3205555,73 RUE DE ROME,Zone Commerciale,DOOH 8m2,digital,56.51,170038,39.06,40.8,False,ok,Grand Centre,université,20
75-851-108-0165,Paris,8,48.8710242,2.3227565,8 BOULEVARD MALESHERBES,Zone Commerciale,Écran galerie,digital,72.82,62075,32.04,67.26,True,ok,Carrefour City Mall,stade,15
75-851-108-0166,Paris,8,48.8774461,2.3066537,25/27 AVENUE MATIGNON,Retail Park,DOOH 2m2,street_digital,82.27,237707,66.63,85.52,True,ok,Galerie Marchande,cinéma,23
75-851-108-0167,Paris,8,48.8749779,2.3049464,2 AVENUE FRIEDLAND,Centre,DOOH 2m2,street_digital,95.78,149154,51.49,74.82,True,ok,Retail Avenue,centre commercial,28
75-851-108-0168,Paris,8,48.877258,2.299839,227 RUE DU FAUBOURG ST HONORE,Centre,Écran galerie,street_digital,65.7,148879,79.6,81.0,True,ok,Galerie Marchande,stade,25
75-851-108-0169,Paris,8,48.8745807,2.3051194,49 RUE DE WASHINGTON,Gare,DOOH 8m2,digital,49.55,269036,57.49,60.65,False,ok,Carmila Shopping,aéroport,28
75-851-108-0170,Paris,8,48.8723763,2.3262783,22 RUE TRONCHET,Quartier Affaires,DOOH 8m2,digital,54.61,208096,79.4,88.16,True,ok,Carmila Shopping,aéroport,28
75-851-108-0171,Paris,8,48.8763212,2.3180063,59 BIS - 61 BD MALESHERBES,Zone Commerciale,Écran galerie,street_digital,69.72,156373,45.29,30.26,True,ok,Galerie Marchande,université,18
75-851-108-0172,Paris,8,48.8683122,2.3010763,27 AVENUE GEORGE V,Gare,Totem digital,mall_screen,70.65,200563,85.79,84.17,True,maintenance,Retail Avenue,université,17
75-851-108-0173,Paris,8,48.8698009,2.2982941,58 AVENUE MARCEAU,Centre,Totem digital,digital,59.47,74141,45.31,35.46,True,ok,Carmila Shopping,aéroport,25
75-851-108-0174,Paris,8,48.8745462,2.2970746,59BIS AVENUE HOCHE,Retail Park,DOOH 8m2,premium_digital,79.25,148592,28.31,82.89,True,maintenance,Grand Centre,restaurant,19
75-851-108-0175,Paris,8,48.8648758,2.3020084,AVENUE MONTAIGNE/PL. DE L'ALMA,Gare,DOOH 2m2,digital,58.01,208325,70.26,33.22,True,ok,Carmila Shopping,gare,16
75-851-108-0176,Paris,8,48.8697985,2.3009373,37 AVENUE GEORGE V,Zone Commerciale,Grand format digital,mall_screen,55.28,220711,54.73,87.1,False,ok,Galerie Marchande,cinéma,29
75-851-108-0177,Paris,8,48.8749339,2.3076705,165 BOULEVARD HAUSSMANN,Université,Totem digital,street_digital,52.8,192303,43.5,88.39,True,ok,Grand Centre,université,19
75-851-108-0178,Paris,8,48.8750797,2.3118364,145 BOULEVARD HAUSSMANN,Centre,DOOH 2m2,premium_digital,96.82,168945,41.68,16.58,False,ok,Grand Centre,cinéma,21
75-851-108-0179,Paris,8,48.8729569,2.3102827,RUE DU FAUBOURG SAINT HONORE,Quartier Affaires,Totem digital,digital,56.04,250749,40.35,49.87,True,maintenance,Carrefour City Mall,aéroport,24
75-851-108-0180,Paris,8,48.8766295,2.2973222,28 AVENUE WAGRAM,Université,Totem digital,mall_screen,72.61,129784,78.39,32.32,False,ok,Carmila Shopping,gare,23
75-851-108-0181,Paris,8,48.8705154,2.3132317,12 AVENUE MATIGNON,Zone Commerciale,Totem digital,mall_screen,92.15,141764,27.23,51.81,False,ok,Retail Avenue,université,25
75-851-108-0182,Paris,8,48.8683648,2.3090492,60 AVENUE MONTAIGNE,Université,Totem digital,street_digital,73.98,193835,40.57,67.16,True,ok,Grand Centre,université,21
75-851-108-0183,Paris,8,48.8706992,2.305735,128 RUE LA BOETIE,Université,DOOH 2m2,street_digital,76.01,138462,83.23,52.95,True,ok,Carrefour City Mall,université,15
75-851-108-0184,Paris,8,48.872893,2.311073,140 RUE DU FG ST HONORE,Centre,DOOH 2m2,digital,51.77,174973,63.13,63.95,False,ok,Galerie Marchande,stade,15
75-851-108-0185,Paris,8,48.8660687,2.2997531,12 AVENUE MARCEAU,Retail Park,DOOH 2m2,premium_digital,90.93,276153,22.37,20.45,True,ok,Retail Avenue,restaurant,17
75-851-108-0186,Paris,8,48.8712444,2.2973865,70 AVENUE MARCEAU DIR PLACE DE L'ETOILE,Zone Commerciale,Totem digital,street_digital,98.18,65402,38.21,36.11,True,ok,Galerie Marchande,aéroport,15
75-851-108-0187,Paris,8,48.8722463,2.2995281,109 AVENUE DES CHAMPS ELYSEES,Quartier Affaires,DOOH 8m2,digital,47.12,298672,61.75,21.94,False,ok,Carrefour City Mall,université,27
75-851-108-0188,Paris,8,48.8695666,2.3087881,24 AVENUE DES CHAMPS ELYSEES,Zone Commerciale,DOOH 2m2,street_digital,82.51,230514,37.41,60.07,False,ok,Galerie Marchande,stade,18
75-851-108-0189,Paris,8,48.8696618,2.3075832,27 AVENUE DES CHAMPS ELYSEES,Zone Commerciale,Totem digital,premium_digital,45.05,238272,46.82,86.29,True,ok,Grand Centre,cinéma,30
75-851-108-0190,Paris,8,48.8685272,2.3012511,32 AVENUE GEORGE V,Centre,DOOH 2m2,digital,84.9,273462,73.78,43.19,True,ok,Galerie Marchande,restaurant,17
75-851-108-0191,Paris,8,48.871292,2.300766,53 AVENUE GEORGE V,Université,DOOH 2m2,premium_digital,88.8,75490,81.12,26.15,True,ok,Carrefour City Mall,centre commercial,25
75-851-108-0192,Paris,8,48.8662694,2.3014333,16 AVENUE GEORGE V,Quartier Affaires,Grand format digital,street_digital,75.88,115801,77.43,24.36,True,ok,Carmila Shopping,stade,27
75-851-108-0193,Paris,8,48.8720835,2.3219457,18 BOULEVARD MALESHERBES,Quartier Affaires,DOOH 2m2,street_digital,76.38,84761,30.36,76.96,True,ok,Grand Centre,aéroport,28
75-851-108-0194,Paris,8,48.874686,2.303031,FACE 15 AVENUE DE FRIEDLAND,Université,Totem digital,digital,77.73,230493,85.96,48.44,True,ok,Retail Avenue,gare,19
75-851-108-0195,Paris,8,48.8744495,2.3029612,15 AVENUE DE FRIEDLAND,Gare,Totem digital,street_digital,60.16,65701,56.14,27.64,True,ok,Carmila Shopping,restaurant,20
75-851-108-0196,Paris,8,48.874229,2.317254,16 RUE LA BOETIE,Université,Totem digital,premium_digital,94.57,168699,47.34,61.83,True,ok,Galerie Marchande,cinéma,24
75-851-108-0197,Paris,8,48.8751745,2.2985552,47BIS AVENUE HOCHE,Université,Écran galerie,premium_digital,92.49,183121,29.17,28.79,True,maintenance,Grand Centre,aéroport,18
75-851-108-0198,Paris,8,48.8744965,2.3214679,83 BD HAUSSMANN,Zone Commerciale,Écran galerie,digital,80.39,194671,27.75,72.12,True,ok,Retail Avenue,aéroport,21
75-851-108-0199,Paris,8,48.87725,2.30025,260 RUE DU FAUBOURG SAINT HONORE,Quartier Affaires,DOOH 2m2,street_digital,54.6,63198,85.38,47.76,True,ok,Galerie Marchande,stade,23
75-851-108-0201,Paris,8,48.8795532,2.3051233,FACE 86 BD DE COURCELLES,Centre,DOOH 8m2,premium_digital,89.45,277536,32.04,78.23,False,ok,Carmila Shopping,restaurant,16
75-851-108-0202,Paris,8,48.8751282,2.308996,170 BOULEVARD HAUSSMANN,Centre,DOOH 8m2,mall_screen,73.63,177536,90.57,16.46,True,ok,Retail Avenue,stade,30
75-851-108-0203,Paris,8,48.8665271,2.3050595,31 AVENUE MONTAIGNE,Premium,DOOH 8m2,premium_digital,47.22,61929,28.83,37.87,True,ok,Galerie Marchande,gare,24
75-851-108-0204,Paris,8,48.8740287,2.32684,1 RUE DU HAVRE,Premium,DOOH 2m2,mall_screen,81.75,94529,62.25,55.81,False,ok,Galerie Marchande,université,29
75-851-108-0205,Paris,8,48.8744343,2.3225448,98 BOULEVARD HAUSSMANN,Quartier Affaires,Écran galerie,digital,72.3,149310,43.08,23.51,False,ok,Carmila Shopping,cinéma,29
75-851-108-0206,Paris,8,48.8769639,2.323117,DEVANT 31 RUE DE ROME,Retail Park,DOOH 8m2,digital,55.2,223217,39.1,50.21,True,ok,Carrefour City Mall,stade,27
75-851-108-0207,Paris,8,48.8781387,2.3226436,46 RUE DE ROME,Quartier Affaires,Totem digital,digital,45.72,56101,36.32,41.82,True,maintenance,Galerie Marchande,restaurant,27
75-851-108-0208,Paris,8,48.879513,2.3143113,80 BD MALESHERBES APRES R.MONCEAU,Premium,DOOH 8m2,premium_digital,81.09,285775,94.83,71.15,True,ok,Grand Centre,université,19
75-851-108-0209,Paris,8,48.8812358,2.3168494,63 BOULEVARD DES BATIGNOLLES,Centre,Écran galerie,street_digital,87.97,290978,64.99,60.53,False,ok,Carmila Shopping,université,18
75-851-108-0210,Paris,8,48.8791569,2.3034756,53 BOULEVARD DE COURCELLES,Quartier Affaires,DOOH 8m2,mall_screen,64.82,85392,69.35,24.45,True,ok,Grand Centre,gare,23
75-851-108-0211,Paris,8,48.8737817,2.3205248,41 BOULEVARD MALESHERBES,Université,Totem digital,street_digital,89.82,122141,89.89,22.57,True,ok,Grand Centre,stade,15
75-851-108-0212,Paris,8,48.8709939,2.3225229,9 BOULEVARD MALESHERBES,Premium,DOOH 2m2,digital,64.01,55946,65.01,56.91,True,ok,Carrefour City Mall,aéroport,26
75-851-108-0213,Paris,8,48.8722261,2.2964911,82 AVENUE MARCEAU,Centre,Totem digital,premium_digital,81.93,229466,88.97,65.76,True,ok,Grand Centre,restaurant,19
75-851-108-0214,Paris,8,48.8725824,2.2984911,121 AVENUE DES CHAMPS ELYSEES,Université,DOOH 8m2,premium_digital,51.49,273230,79.26,46.76,True,maintenance,Retail Avenue,restaurant,24
75-851-108-0215,Paris,8,48.8728339,2.2977449,129 AVENUE DES CHAMPS ELYSEES,Zone Commerciale,DOOH 2m2,digital,72.51,276740,59.87,85.32,True,ok,Carrefour City Mall,gare,16
75-851-108-0216,Paris,8,48.87283,2.2983885,150 AVENUE DES CHAMPS ELYSEES,Gare,Écran galerie,premium_digital,98.33,201034,24.5,41.66,False,ok,Grand Centre,gare,22
75-851-108-0217,Paris,8,48.8724318,2.299634,122 AVENUE DES CHAMPS ELYSEES,Gare,DOOH 2m2,street_digital,57.76,204139,36.46,82.34,True,ok,Retail Avenue,cinéma,25
75-851-108-0218,Paris,8,48.8719129,2.3004604,101 AVENUE DES CHAMPS ELYSEES,Zone Commerciale,Écran galerie,street_digital,76.21,185324,90.07,84.23,True,ok,Carmila Shopping,cinéma,24
75-851-108-0219,Paris,8,48.8716059,2.3007892,55 AVENUE GEORGE V,Université,Grand format digital,mall_screen,80.68,81752,28.32,53.8,True,ok,Grand Centre,stade,25
